request_id,user_id,system_requested,access_level,department_at_request,request_date,approval_date,provisioned_date,approver_id,approval_status,business_justification_present,provisioned_before_approval_flag,missing_approval_flag
AR00854,U0420,Microsoft 365,standard,Procurement,2026-03-07,2026-03-10,2026-03-12,U0169,approved,TRUE,FALSE,FALSE
AR00855,U0286,Microsoft 365,elevated,Research Administration,2026-06-08,2026-06-08,2026-06-10,U0070,approved,TRUE,FALSE,FALSE
AR00856,U0483,AWS Console,admin,Student Affairs,2026-01-12,2026-01-17,2026-01-19,U0479,approved,TRUE,FALSE,FALSE
AR00857,U0301,Tableau,standard,Operations,2026-01-15,2026-01-18,2026-01-18,U0187,approved,TRUE,FALSE,FALSE
AR00858,U0242,VPN,elevated,Data Analytics,2026-01-19,2026-01-20,2026-01-22,U0203,approved,TRUE,FALSE,FALSE
AR00859,U0288,Salesforce,standard,Graduate Programs,2026-03-25,2026-03-29,2026-03-31,U0143,approved,TRUE,FALSE,FALSE
AR00860,U0354,Workday,standard,Human Resources,2026-01-18,,,,pending,TRUE,FALSE,FALSE
AR00861,U0491,Oracle Financials,admin,Data Analytics,2026-04-25,2026-04-28,2026-04-30,U0169,approved,TRUE,FALSE,FALSE
AR00862,U0347,ServiceNow,standard,Data Analytics,2026-01-06,2026-01-09,2026-01-09,U0207,approved,TRUE,FALSE,FALSE
AR00863,U0426,Workday,admin,Graduate Programs,2026-05-12,2026-05-16,2026-05-18,U0021,approved,TRUE,FALSE,FALSE
AR00864,U0252,ServiceNow,standard,Human Resources,2026-01-18,2026-01-22,2026-01-23,U0485,approved,TRUE,FALSE,FALSE
AR00865,U0409,Salesforce,standard,Admissions,2026-04-30,2026-04-30,2026-05-03,U0373,approved,FALSE,FALSE,FALSE
AR00866,U0419,ServiceNow,standard,Operations,2026-02-08,2026-02-12,2026-02-15,U0326,approved,TRUE,FALSE,FALSE
AR00867,U0456,Workday,standard,Information Technology,2026-03-17,2026-03-17,2026-03-20,U0007,approved,TRUE,FALSE,FALSE
AR00868,U0078,ServiceNow,elevated,Procurement,2026-05-30,2026-06-04,2026-06-06,U0233,approved,TRUE,FALSE,FALSE
AR00869,U0367,VPN,standard,Data Analytics,2026-02-07,2026-02-11,2026-02-11,U0011,approved,TRUE,FALSE,FALSE
AR00870,U0277,Oracle Financials,admin,Information Technology,2026-03-25,,,,pending,FALSE,FALSE,FALSE
AR00871,U0084,Tableau,admin,Admissions,2026-03-01,,,,pending,FALSE,FALSE,FALSE
AR00872,U0461,AWS Console,standard,Finance,2026-04-07,2026-04-12,2026-04-12,U0422,approved,TRUE,FALSE,FALSE
AR00873,U0229,AWS Console,standard,Data Analytics,2026-02-22,2026-02-22,2026-02-22,U0077,approved,TRUE,FALSE,FALSE
AR00874,U0084,Microsoft 365,standard,Admissions,2026-05-06,2026-05-09,2026-05-09,U0169,approved,TRUE,FALSE,FALSE
AR00875,U0410,Oracle Financials,standard,Student Affairs,2026-05-11,2026-05-14,2026-05-17,U0004,approved,TRUE,FALSE,FALSE
AR00876,U0052,Oracle Financials,standard,Finance,2026-03-21,2026-03-26,2026-03-26,U0418,approved,TRUE,FALSE,FALSE
AR00877,U0334,Tableau,elevated,Operations,2026-01-05,,,,denied,TRUE,FALSE,FALSE
AR00878,U0073,Microsoft 365,standard,Data Analytics,2026-01-03,2026-01-06,2026-01-06,U0349,approved,TRUE,FALSE,FALSE
AR00879,U0306,Microsoft 365,elevated,Admissions,2026-03-17,2026-03-20,2026-03-21,U0097,approved,TRUE,FALSE,FALSE
AR00880,U0415,VPN,standard,Graduate Programs,2026-01-29,2026-01-31,2026-02-02,U0126,approved,TRUE,FALSE,FALSE
AR00881,U0466,ServiceNow,standard,Procurement,2026-01-08,2026-01-11,2026-01-10,U0457,approved,TRUE,TRUE,FALSE
AR00882,U0024,Tableau,elevated,Finance,2026-05-15,2026-05-16,2026-05-15,U0179,approved,FALSE,TRUE,FALSE
AR00883,U0244,AWS Console,admin,Human Resources,2026-05-18,2026-05-23,2026-05-21,U0394,approved,TRUE,TRUE,FALSE
AR00884,U0463,ServiceNow,standard,Data Analytics,2026-05-19,2026-05-19,2026-05-20,U0351,approved,TRUE,FALSE,FALSE
AR00885,U0065,Microsoft 365,standard,Graduate Programs,2026-02-06,2026-02-11,2026-02-11,U0066,approved,TRUE,FALSE,FALSE
AR00886,U0128,Microsoft 365,standard,Operations,2026-03-19,2026-03-23,2026-03-25,U0336,approved,FALSE,FALSE,FALSE
AR00887,U0390,VPN,standard,Data Analytics,2026-04-06,2026-04-06,2026-04-09,U0473,approved,TRUE,FALSE,FALSE
AR00888,U0324,Workday,elevated,Finance,2026-02-16,2026-02-17,2026-02-19,U0415,approved,FALSE,FALSE,FALSE
AR00889,U0440,Oracle Financials,standard,Graduate Programs,2026-05-28,2026-06-01,2026-06-04,U0233,approved,FALSE,FALSE,FALSE
AR00890,U0061,ServiceNow,standard,Research Administration,2026-05-12,,,,pending,TRUE,FALSE,FALSE
AR00891,U0414,AWS Console,elevated,Operations,2026-04-27,2026-05-01,2026-05-03,U0172,approved,TRUE,FALSE,FALSE
AR00892,U0279,VPN,standard,Student Affairs,2026-04-28,2026-04-30,2026-05-02,U0351,approved,TRUE,FALSE,FALSE
AR00893,U0158,AWS Console,standard,Data Analytics,2026-01-22,,,,denied,FALSE,FALSE,FALSE
AR00894,U0420,Microsoft 365,standard,Procurement,2026-02-26,2026-02-28,2026-03-01,U0371,approved,TRUE,FALSE,FALSE
AR00895,U0289,Workday,elevated,Admissions,2026-04-03,2026-04-04,2026-04-04,U0272,approved,TRUE,FALSE,FALSE
AR00896,U0326,Microsoft 365,elevated,Finance,2026-02-08,2026-02-09,2026-02-12,U0207,approved,FALSE,FALSE,FALSE
AR00897,U0462,Tableau,elevated,Finance,2026-04-30,2026-04-30,2026-04-27,U0152,approved,TRUE,TRUE,FALSE
AR00898,U0160,Microsoft 365,admin,Procurement,2026-06-06,2026-06-09,2026-06-12,U0373,approved,TRUE,FALSE,FALSE
AR00899,U0392,Microsoft 365,standard,Graduate Programs,2026-02-10,2026-02-11,2026-02-11,U0118,approved,TRUE,FALSE,FALSE
AR00900,U0116,ServiceNow,standard,Human Resources,2026-04-13,2026-04-18,2026-04-21,U0474,approved,TRUE,FALSE,FALSE
AR00901,U0073,ServiceNow,elevated,Data Analytics,2026-01-03,2026-01-03,2026-01-06,U0273,approved,TRUE,FALSE,FALSE
AR00902,U0225,ServiceNow,elevated,Operations,2026-05-19,2026-05-24,2026-05-26,U0045,approved,TRUE,FALSE,FALSE
AR00903,U0021,Tableau,elevated,Information Technology,2026-03-07,2026-03-08,2026-03-11,U0289,approved,TRUE,FALSE,FALSE
AR00904,U0116,Salesforce,standard,Human Resources,2026-06-04,,,,denied,TRUE,FALSE,FALSE
AR00905,U0436,AWS Console,elevated,Operations,2026-04-21,2026-04-23,2026-04-25,U0429,approved,TRUE,FALSE,FALSE
AR00906,U0169,Tableau,standard,Information Technology,2026-03-06,,,,denied,TRUE,FALSE,FALSE
AR00907,U0413,AWS Console,standard,Graduate Programs,2026-05-07,2026-05-07,2026-05-10,U0144,approved,TRUE,FALSE,FALSE
AR00908,U0288,Tableau,standard,Graduate Programs,2026-04-08,2026-04-13,2026-04-13,U0415,approved,TRUE,FALSE,FALSE
AR00909,U0061,Microsoft 365,standard,Admissions,2026-06-04,2026-06-04,2026-06-07,U0371,approved,TRUE,FALSE,FALSE
AR00910,U0294,Workday,admin,Admissions,2026-06-10,2026-06-10,2026-06-11,U0465,approved,FALSE,FALSE,FALSE
AR00911,U0485,Oracle Financials,standard,Human Resources,2026-04-16,2026-04-18,2026-04-20,U0418,approved,TRUE,FALSE,FALSE
AR00912,U0181,Microsoft 365,standard,Student Affairs,2026-01-13,2026-01-15,2026-01-16,U0326,approved,TRUE,FALSE,FALSE
AR00913,U0108,Oracle Financials,elevated,Admissions,2026-03-31,2026-03-31,2026-04-01,U0260,approved,TRUE,FALSE,FALSE
AR00914,U0157,Salesforce,admin,Procurement,2026-01-24,2026-01-29,2026-02-01,U0260,approved,TRUE,FALSE,FALSE
AR00915,U0439,AWS Console,standard,Admissions,2026-04-23,,,,pending,TRUE,FALSE,FALSE
AR00916,U0166,Workday,standard,Graduate Programs,2026-05-29,2026-06-02,2026-06-03,U0326,approved,TRUE,FALSE,FALSE
AR00917,U0204,Salesforce,standard,Student Affairs,2026-01-24,2026-01-27,2026-01-28,U0334,approved,FALSE,FALSE,FALSE
AR00918,U0273,Oracle Financials,standard,Procurement,2026-04-09,2026-04-11,2026-04-11,U0407,approved,FALSE,FALSE,FALSE
AR00919,U0166,Microsoft 365,standard,Graduate Programs,2026-01-11,2026-01-11,2026-01-12,U0145,approved,TRUE,FALSE,FALSE
AR00920,U0126,Microsoft 365,standard,Data Analytics,2026-02-25,2026-02-25,2026-02-28,U0485,approved,TRUE,FALSE,FALSE
AR00921,U0430,AWS Console,standard,Data Analytics,2026-05-22,,,,denied,TRUE,FALSE,FALSE
AR00922,U0266,Tableau,standard,Finance,2026-04-10,2026-04-12,2026-04-14,U0489,approved,TRUE,FALSE,FALSE
AR00923,U0221,Oracle Financials,standard,Graduate Programs,2026-03-02,2026-03-07,2026-03-08,U0479,approved,TRUE,FALSE,FALSE
AR00924,U0408,VPN,standard,Procurement,2026-05-10,2026-05-14,2026-05-16,U0070,approved,TRUE,FALSE,FALSE
AR00925,U0368,Microsoft 365,standard,Information Technology,2026-05-28,2026-05-31,2026-05-31,U0214,approved,TRUE,FALSE,FALSE
AR00926,U0489,VPN,standard,Operations,2026-04-25,2026-04-28,2026-04-29,U0179,approved,TRUE,FALSE,FALSE
AR00927,U0033,Oracle Financials,standard,Finance,2026-03-12,2026-03-12,2026-03-15,U0353,approved,FALSE,FALSE,FALSE
AR00928,U0221,VPN,admin,Graduate Programs,2026-02-25,2026-03-02,2026-03-03,U0349,approved,TRUE,FALSE,FALSE
AR00929,U0449,Tableau,standard,Operations,2026-05-19,,,,denied,TRUE,FALSE,FALSE
AR00930,U0498,Workday,elevated,Operations,2026-04-02,2026-04-06,2026-04-04,U0045,approved,TRUE,TRUE,FALSE
AR00931,U0376,Microsoft 365,standard,Procurement,2026-06-03,2026-06-04,2026-06-02,U0415,approved,FALSE,TRUE,FALSE
AR00932,U0374,Salesforce,standard,Operations,2026-01-25,,,,denied,TRUE,FALSE,FALSE
AR00933,U0199,Tableau,standard,Research Administration,2026-05-02,2026-05-04,2026-05-07,U0066,approved,TRUE,FALSE,FALSE
AR00934,U0451,ServiceNow,standard,Admissions,2026-02-17,2026-02-22,2026-02-24,U0179,approved,TRUE,FALSE,FALSE
AR00935,U0232,Salesforce,standard,Information Technology,2026-01-06,,,,pending,TRUE,FALSE,FALSE
AR00936,U0350,Oracle Financials,standard,Information Technology,2026-01-01,,2026-01-02,,denied,TRUE,FALSE,TRUE
AR00937,U0157,Workday,elevated,Procurement,2026-05-26,2026-05-27,2026-05-30,U0479,approved,TRUE,FALSE,FALSE
AR00938,U0112,Oracle Financials,standard,Operations,2026-02-09,2026-02-12,2026-02-13,U0458,approved,TRUE,FALSE,FALSE
AR00939,U0260,VPN,elevated,Human Resources,2026-04-24,2026-04-24,2026-04-26,U0277,approved,TRUE,FALSE,FALSE
AR00940,U0350,VPN,standard,Information Technology,2026-02-12,,,,pending,TRUE,FALSE,FALSE
AR00941,U0314,Oracle Financials,admin,Research Administration,2026-05-21,2026-05-21,2026-05-21,U0474,approved,TRUE,FALSE,FALSE
AR00942,U0123,AWS Console,standard,Finance,2026-04-14,2026-04-17,2026-04-17,U0489,approved,TRUE,FALSE,FALSE
AR00943,U0435,Salesforce,standard,Research Administration,2026-03-24,,,,pending,TRUE,FALSE,FALSE
AR00944,U0268,Tableau,elevated,Information Technology,2026-02-21,2026-02-22,2026-02-25,U0375,approved,TRUE,FALSE,FALSE
AR00945,U0194,Salesforce,standard,Graduate Programs,2026-05-06,2026-05-09,2026-05-11,U0304,approved,TRUE,FALSE,FALSE
AR00946,U0358,Workday,standard,Information Technology,2026-01-11,2026-01-15,2026-01-16,U0458,approved,TRUE,FALSE,FALSE
AR00947,U0329,Oracle Financials,elevated,Research Administration,2026-05-17,2026-05-18,2026-05-18,U0192,approved,FALSE,FALSE,FALSE
AR00948,U0223,VPN,standard,Student Affairs,2026-01-12,,,,pending,TRUE,FALSE,FALSE
AR00949,U0457,Microsoft 365,elevated,Procurement,2026-01-19,2026-01-24,2026-01-24,U0283,approved,TRUE,FALSE,FALSE
AR00950,U0106,Salesforce,admin,Operations,2026-01-02,,,,pending,TRUE,FALSE,FALSE
AR00951,U0200,Microsoft 365,standard,Data Analytics,2026-04-13,2026-04-17,2026-04-16,U0136,approved,TRUE,TRUE,FALSE
AR00952,U0349,ServiceNow,standard,Procurement,2026-03-11,2026-03-14,2026-03-15,U0409,approved,TRUE,FALSE,FALSE
AR00953,U0419,AWS Console,standard,Operations,2026-01-03,2026-01-06,2026-01-07,U0349,approved,TRUE,FALSE,FALSE
AR00954,U0037,Salesforce,standard,Data Analytics,2026-05-06,2026-05-11,2026-05-14,U0104,approved,TRUE,FALSE,FALSE
AR00955,U0146,ServiceNow,standard,Procurement,2026-05-26,2026-05-27,2026-05-30,U0198,approved,TRUE,FALSE,FALSE
AR00956,U0103,VPN,standard,Graduate Programs,2026-01-10,2026-01-10,2026-01-11,U0132,approved,TRUE,FALSE,FALSE
AR00957,U0043,Salesforce,standard,Graduate Programs,2026-06-07,2026-06-11,2026-06-12,U0214,approved,TRUE,FALSE,FALSE
AR00958,U0394,Microsoft 365,elevated,Procurement,2026-01-12,2026-01-14,2026-01-16,U0172,approved,FALSE,FALSE,FALSE
AR00959,U0462,Workday,standard,Finance,2026-02-09,,,,denied,TRUE,FALSE,FALSE
AR00960,U0322,Microsoft 365,standard,Admissions,2026-04-23,2026-04-24,2026-04-26,U0415,approved,TRUE,FALSE,FALSE
AR00961,U0286,VPN,standard,Research Administration,2026-03-23,2026-03-27,2026-03-28,U0203,approved,TRUE,FALSE,FALSE
AR00962,U0371,Oracle Financials,standard,Graduate Programs,2026-02-06,,2026-02-06,,pending,TRUE,FALSE,TRUE
AR00963,U0289,Workday,elevated,Admissions,2026-05-26,2026-05-26,2026-05-26,U0324,approved,FALSE,FALSE,FALSE
AR00964,U0422,AWS Console,admin,Data Analytics,2026-04-09,2026-04-14,2026-04-17,U0229,approved,TRUE,FALSE,FALSE
AR00965,U0177,AWS Console,standard,Operations,2026-02-09,2026-02-10,2026-02-11,U0131,approved,TRUE,FALSE,FALSE
AR00966,U0494,Tableau,admin,Graduate Programs,2026-02-11,2026-02-13,2026-02-16,U0394,approved,TRUE,FALSE,FALSE
AR00967,U0451,Microsoft 365,admin,Admissions,2026-02-02,2026-02-05,2026-02-08,U0478,approved,TRUE,FALSE,FALSE
AR00968,U0232,AWS Console,admin,Information Technology,2026-04-29,2026-04-30,2026-05-01,U0198,approved,TRUE,FALSE,FALSE
AR00969,U0365,Microsoft 365,standard,Student Affairs,2026-06-08,2026-06-11,2026-06-13,U0429,approved,TRUE,FALSE,FALSE
AR00970,U0110,Tableau,standard,Human Resources,2026-01-28,2026-02-01,2026-02-02,U0459,approved,TRUE,FALSE,FALSE
AR00971,U0112,Oracle Financials,standard,Operations,2026-02-10,2026-02-11,2026-02-11,U0208,approved,FALSE,FALSE,FALSE
AR00972,U0356,Microsoft 365,standard,Procurement,2026-02-14,2026-02-15,2026-02-16,U0282,approved,TRUE,FALSE,FALSE
AR00973,U0078,Tableau,standard,Procurement,2026-03-04,,,,pending,TRUE,FALSE,FALSE
AR00974,U0162,Workday,standard,Graduate Programs,2026-01-17,2026-01-17,2026-01-17,U0429,approved,TRUE,FALSE,FALSE
AR00975,U0161,Oracle Financials,standard,Graduate Programs,2026-02-08,,,,denied,TRUE,FALSE,FALSE
AR00976,U0320,Oracle Financials,standard,Research Administration,2026-04-25,2026-04-27,2026-04-28,U0150,approved,TRUE,FALSE,FALSE
AR00977,U0462,VPN,standard,Finance,2026-01-31,2026-02-04,2026-02-07,U0097,approved,TRUE,FALSE,FALSE
AR00978,U0359,ServiceNow,standard,Operations,2026-03-05,,,,denied,TRUE,FALSE,FALSE
AR00979,U0228,Salesforce,elevated,Student Affairs,2026-02-04,,,,pending,TRUE,FALSE,FALSE
AR00980,U0301,Oracle Financials,admin,Operations,2026-05-30,2026-06-02,2026-06-04,U0007,approved,TRUE,FALSE,FALSE
AR00981,U0044,Oracle Financials,standard,Information Technology,2026-02-04,2026-02-05,2026-02-06,U0466,approved,TRUE,FALSE,FALSE
AR00982,U0493,Oracle Financials,standard,Finance,2026-01-22,2026-01-22,2026-01-25,U0260,approved,FALSE,FALSE,FALSE
AR00983,U0087,Oracle Financials,elevated,Admissions,2026-02-19,2026-02-19,2026-02-20,U0465,approved,FALSE,FALSE,FALSE
AR00984,U0123,ServiceNow,standard,Finance,2026-04-21,2026-04-26,2026-04-26,U0375,approved,TRUE,FALSE,FALSE
AR00985,U0171,Workday,standard,Operations,2026-06-09,2026-06-12,2026-06-15,U0152,approved,TRUE,FALSE,FALSE
AR00986,U0195,Tableau,standard,Research Administration,2026-03-11,2026-03-15,2026-03-18,U0391,approved,TRUE,FALSE,FALSE
AR00987,U0209,Oracle Financials,standard,Procurement,2026-03-30,2026-04-01,2026-04-04,U0254,approved,TRUE,FALSE,FALSE
AR00988,U0471,Salesforce,elevated,Admissions,2026-03-23,,2026-03-23,,pending,FALSE,FALSE,TRUE
AR00989,U0055,Microsoft 365,standard,Admissions,2026-04-06,2026-04-06,2026-04-06,U0136,approved,TRUE,FALSE,FALSE
AR00990,U0371,Workday,elevated,Graduate Programs,2026-03-29,,,,pending,TRUE,FALSE,FALSE
AR00991,U0447,AWS Console,standard,Research Administration,2026-03-26,2026-03-26,2026-03-27,U0077,approved,TRUE,FALSE,FALSE
AR00992,U0471,Salesforce,standard,Admissions,2026-01-24,2026-01-25,2026-01-24,U0132,approved,TRUE,TRUE,FALSE
AR00993,U0199,Oracle Financials,standard,Research Administration,2026-02-19,2026-02-22,2026-02-23,U0498,approved,TRUE,FALSE,FALSE
AR00994,U0241,ServiceNow,elevated,Graduate Programs,2026-06-01,,,,pending,FALSE,FALSE,FALSE
AR00995,U0091,Microsoft 365,standard,Procurement,2026-05-19,2026-05-24,2026-05-25,U0077,approved,TRUE,FALSE,FALSE
AR00996,U0096,Oracle Financials,elevated,Graduate Programs,2026-02-28,2026-03-02,2026-03-04,U0289,approved,TRUE,FALSE,FALSE
AR00997,U0129,Oracle Financials,elevated,Finance,2026-05-16,2026-05-18,2026-05-19,U0341,approved,FALSE,FALSE,FALSE
AR00998,U0033,AWS Console,standard,Finance,2026-01-16,2026-01-21,2026-01-24,U0049,approved,TRUE,FALSE,FALSE
AR00999,U0007,Salesforce,standard,Finance,2026-04-03,2026-04-03,2026-04-05,U0484,approved,TRUE,FALSE,FALSE
AR01000,U0231,Oracle Financials,elevated,Data Analytics,2026-05-03,2026-05-05,2026-05-06,U0254,approved,TRUE,FALSE,FALSE
