event_id,user_id,event_date,event_type,failed_login_count,mfa_exception_flag,resolved_flag
MFA01679,U0082,2026-01-26,failed_login,5,FALSE,TRUE
MFA01680,U0451,2026-03-24,reset,0,FALSE,TRUE
MFA01681,U0394,2026-01-09,reset,0,FALSE,TRUE
MFA01682,U0346,2026-02-26,device_change,0,FALSE,TRUE
MFA01683,U0023,2026-05-11,reset,0,FALSE,TRUE
MFA01684,U0485,2026-05-04,reset,2,FALSE,TRUE
MFA01685,U0386,2026-02-28,reset,2,FALSE,TRUE
MFA01686,U0425,2026-01-30,device_change,0,FALSE,TRUE
MFA01687,U0398,2026-01-20,failed_login,5,FALSE,TRUE
MFA01688,U0447,2026-04-25,failed_login,3,FALSE,TRUE
MFA01689,U0282,2026-06-10,device_change,0,FALSE,TRUE
MFA01690,U0211,2026-05-28,device_change,1,FALSE,TRUE
MFA01691,U0119,2026-04-19,device_change,1,FALSE,TRUE
MFA01692,U0012,2026-02-25,reset,2,FALSE,TRUE
MFA01693,U0389,2026-02-23,failed_login,8,FALSE,FALSE
MFA01694,U0362,2026-06-03,device_change,2,FALSE,TRUE
MFA01695,U0120,2026-04-11,reset,2,FALSE,TRUE
MFA01696,U0304,2026-01-23,reset,0,FALSE,TRUE
MFA01697,U0156,2026-02-28,failed_login,1,FALSE,TRUE
MFA01698,U0378,2026-05-21,failed_login,2,FALSE,TRUE
MFA01699,U0299,2026-04-10,failed_login,1,FALSE,TRUE
MFA01700,U0077,2026-05-01,bypass_request,5,TRUE,TRUE
MFA01701,U0324,2026-05-20,failed_login,2,FALSE,TRUE
MFA01702,U0138,2026-06-06,bypass_request,0,TRUE,TRUE
MFA01703,U0049,2026-01-20,device_change,0,FALSE,TRUE
MFA01704,U0037,2026-03-15,failed_login,8,FALSE,TRUE
MFA01705,U0154,2026-05-03,device_change,0,FALSE,TRUE
MFA01706,U0131,2026-02-22,device_change,0,FALSE,TRUE
MFA01707,U0377,2026-06-01,device_change,1,FALSE,TRUE
MFA01708,U0148,2026-03-03,failed_login,12,FALSE,TRUE
MFA01709,U0112,2026-06-12,failed_login,2,FALSE,TRUE
MFA01710,U0098,2026-04-09,failed_login,5,TRUE,TRUE
MFA01711,U0102,2026-02-01,failed_login,3,FALSE,TRUE
MFA01712,U0223,2026-01-01,device_change,0,FALSE,TRUE
MFA01713,U0124,2026-01-09,reset,0,FALSE,TRUE
MFA01714,U0143,2026-02-26,failed_login,2,FALSE,TRUE
MFA01715,U0222,2026-04-23,device_change,2,FALSE,TRUE
MFA01716,U0250,2026-01-05,failed_login,1,FALSE,TRUE
MFA01717,U0168,2026-03-19,reset,0,FALSE,TRUE
MFA01718,U0014,2026-02-24,failed_login,1,FALSE,TRUE
MFA01719,U0077,2026-04-03,device_change,0,FALSE,TRUE
MFA01720,U0193,2026-01-29,device_change,0,TRUE,FALSE
MFA01721,U0035,2026-04-02,failed_login,5,FALSE,TRUE
MFA01722,U0325,2026-05-30,reset,1,FALSE,TRUE
MFA01723,U0225,2026-03-09,failed_login,5,FALSE,TRUE
MFA01724,U0009,2026-05-21,device_change,0,FALSE,FALSE
MFA01725,U0172,2026-02-23,reset,1,FALSE,TRUE
MFA01726,U0148,2026-03-07,device_change,1,FALSE,TRUE
MFA01727,U0425,2026-02-28,device_change,0,FALSE,TRUE
MFA01728,U0490,2026-03-06,reset,2,FALSE,TRUE
MFA01729,U0357,2026-05-04,reset,0,FALSE,TRUE
MFA01730,U0485,2026-05-31,reset,0,FALSE,TRUE
MFA01731,U0163,2026-02-04,reset,1,FALSE,TRUE
MFA01732,U0139,2026-04-23,reset,0,FALSE,TRUE
MFA01733,U0009,2026-05-16,reset,1,FALSE,TRUE
MFA01734,U0098,2026-05-03,failed_login,12,TRUE,TRUE
MFA01735,U0485,2026-03-06,device_change,0,FALSE,TRUE
MFA01736,U0324,2026-01-04,reset,0,FALSE,TRUE
MFA01737,U0050,2026-04-14,reset,0,FALSE,TRUE
MFA01738,U0170,2026-01-14,bypass_request,0,FALSE,TRUE
MFA01739,U0012,2026-02-20,device_change,0,FALSE,TRUE
MFA01740,U0242,2026-02-20,reset,0,FALSE,TRUE
MFA01741,U0304,2026-05-09,reset,0,FALSE,TRUE
MFA01742,U0483,2026-01-05,reset,0,FALSE,TRUE
MFA01743,U0077,2026-01-25,bypass_request,0,TRUE,TRUE
MFA01744,U0053,2026-03-07,reset,0,FALSE,TRUE
MFA01745,U0095,2026-04-13,device_change,0,FALSE,TRUE
MFA01746,U0266,2026-02-04,reset,1,FALSE,TRUE
MFA01747,U0139,2026-05-31,reset,0,FALSE,TRUE
MFA01748,U0102,2026-01-08,reset,0,FALSE,TRUE
MFA01749,U0024,2026-01-30,device_change,1,FALSE,TRUE
MFA01750,U0115,2026-02-19,failed_login,1,FALSE,TRUE
MFA01751,U0102,2026-01-30,device_change,1,FALSE,TRUE
MFA01752,U0131,2026-04-16,reset,0,FALSE,TRUE
MFA01753,U0049,2026-03-18,failed_login,5,FALSE,TRUE
MFA01754,U0407,2026-03-09,reset,0,FALSE,TRUE
MFA01755,U0049,2026-05-30,bypass_request,8,TRUE,FALSE
MFA01756,U0243,2026-03-04,failed_login,2,FALSE,TRUE
MFA01757,U0185,2026-05-01,reset,1,FALSE,TRUE
MFA01758,U0117,2026-04-09,reset,2,FALSE,TRUE
MFA01759,U0289,2026-03-10,device_change,0,FALSE,TRUE
MFA01760,U0190,2026-06-13,bypass_request,2,FALSE,TRUE
MFA01761,U0137,2026-04-05,failed_login,1,FALSE,TRUE
MFA01762,U0190,2026-04-24,reset,1,FALSE,FALSE
MFA01763,U0202,2026-03-23,failed_login,3,FALSE,TRUE
MFA01764,U0358,2026-04-15,failed_login,1,FALSE,TRUE
MFA01765,U0283,2026-03-05,device_change,0,TRUE,FALSE
MFA01766,U0199,2026-06-01,failed_login,1,FALSE,TRUE
MFA01767,U0081,2026-06-15,failed_login,3,FALSE,TRUE
MFA01768,U0282,2026-02-27,failed_login,2,FALSE,TRUE
MFA01769,U0211,2026-05-09,failed_login,5,FALSE,TRUE
MFA01770,U0212,2026-04-11,bypass_request,5,TRUE,TRUE
MFA01771,U0122,2026-05-20,failed_login,5,TRUE,TRUE
MFA01772,U0345,2026-01-22,device_change,0,FALSE,TRUE
MFA01773,U0101,2026-01-23,failed_login,1,FALSE,TRUE
MFA01774,U0243,2026-01-16,reset,0,FALSE,TRUE
MFA01775,U0003,2026-03-12,device_change,0,FALSE,TRUE
MFA01776,U0284,2026-01-05,device_change,0,FALSE,TRUE
MFA01777,U0294,2026-02-03,reset,2,FALSE,FALSE
MFA01778,U0101,2026-03-18,failed_login,5,FALSE,TRUE
MFA01779,U0282,2026-02-06,reset,1,FALSE,FALSE
MFA01780,U0199,2026-03-17,device_change,0,FALSE,TRUE
MFA01781,U0098,2026-04-28,failed_login,1,FALSE,TRUE
MFA01782,U0461,2026-02-25,reset,0,FALSE,TRUE
MFA01783,U0341,2026-01-29,reset,0,FALSE,TRUE
MFA01784,U0291,2026-06-08,failed_login,2,FALSE,FALSE
MFA01785,U0143,2026-02-27,device_change,0,FALSE,TRUE
MFA01786,U0095,2026-01-28,device_change,0,FALSE,TRUE
MFA01787,U0059,2026-03-05,failed_login,3,FALSE,TRUE
MFA01788,U0390,2026-02-19,bypass_request,0,TRUE,TRUE
MFA01789,U0341,2026-05-04,failed_login,3,TRUE,TRUE
MFA01790,U0052,2026-05-25,reset,0,FALSE,TRUE
MFA01791,U0304,2026-04-22,device_change,0,FALSE,TRUE
MFA01792,U0242,2026-01-24,device_change,0,FALSE,TRUE
MFA01793,U0336,2026-01-22,bypass_request,5,TRUE,TRUE
MFA01794,U0083,2026-01-10,device_change,0,FALSE,TRUE
MFA01795,U0437,2026-01-31,failed_login,2,FALSE,TRUE
MFA01796,U0485,2026-06-04,device_change,0,FALSE,TRUE
MFA01797,U0256,2026-03-08,bypass_request,2,FALSE,TRUE
MFA01798,U0455,2026-01-16,reset,0,FALSE,TRUE
MFA01799,U0357,2026-01-25,failed_login,2,FALSE,TRUE
MFA01800,U0106,2026-04-08,device_change,0,FALSE,TRUE
MFA01801,U0438,2026-01-23,bypass_request,5,TRUE,FALSE
MFA01802,U0051,2026-03-21,failed_login,8,FALSE,TRUE
MFA01803,U0156,2026-01-02,device_change,0,FALSE,TRUE
MFA01804,U0336,2026-01-24,reset,0,FALSE,TRUE
MFA01805,U0324,2026-02-04,reset,2,FALSE,TRUE
MFA01806,U0223,2026-04-22,failed_login,2,FALSE,TRUE
MFA01807,U0151,2026-02-18,device_change,0,FALSE,TRUE
MFA01808,U0041,2026-06-13,reset,0,FALSE,TRUE
MFA01809,U0102,2026-05-28,reset,2,FALSE,TRUE
MFA01810,U0061,2026-01-13,reset,0,FALSE,TRUE
MFA01811,U0112,2026-04-16,reset,0,FALSE,TRUE
MFA01812,U0199,2026-05-21,reset,0,FALSE,TRUE
MFA01813,U0139,2026-05-08,reset,1,FALSE,TRUE
MFA01814,U0282,2026-05-05,failed_login,5,FALSE,TRUE
MFA01815,U0299,2026-06-07,failed_login,2,FALSE,TRUE
MFA01816,U0219,2026-03-14,failed_login,3,FALSE,FALSE
MFA01817,U0030,2026-01-28,reset,0,FALSE,TRUE
MFA01818,U0222,2026-04-13,failed_login,1,FALSE,TRUE
MFA01819,U0454,2026-02-17,reset,0,FALSE,TRUE
MFA01820,U0200,2026-04-03,failed_login,2,TRUE,TRUE
MFA01821,U0078,2026-01-22,failed_login,2,FALSE,FALSE
MFA01822,U0057,2026-01-02,device_change,2,FALSE,TRUE
MFA01823,U0493,2026-02-16,failed_login,2,FALSE,TRUE
MFA01824,U0399,2026-01-02,device_change,0,FALSE,TRUE
MFA01825,U0307,2026-03-11,reset,2,FALSE,TRUE
MFA01826,U0112,2026-01-02,failed_login,2,FALSE,TRUE
MFA01827,U0057,2026-02-11,reset,0,FALSE,TRUE
MFA01828,U0049,2026-03-14,failed_login,1,FALSE,TRUE
MFA01829,U0080,2026-04-02,failed_login,12,FALSE,TRUE
MFA01830,U0001,2026-01-10,reset,1,FALSE,TRUE
MFA01831,U0411,2026-04-06,reset,1,FALSE,TRUE
MFA01832,U0201,2026-01-08,reset,1,FALSE,FALSE
MFA01833,U0164,2026-04-24,device_change,2,FALSE,TRUE
MFA01834,U0304,2026-01-02,reset,1,FALSE,TRUE
MFA01835,U0117,2026-04-03,device_change,2,FALSE,TRUE
MFA01836,U0250,2026-03-03,failed_login,1,FALSE,TRUE
MFA01837,U0485,2026-03-18,reset,0,FALSE,TRUE
MFA01838,U0483,2026-03-19,reset,0,FALSE,TRUE
MFA01839,U0403,2026-01-25,bypass_request,8,TRUE,TRUE
MFA01840,U0233,2026-06-10,reset,0,FALSE,TRUE
MFA01841,U0156,2026-06-06,failed_login,1,FALSE,TRUE
MFA01842,U0255,2026-05-24,device_change,0,FALSE,FALSE
MFA01843,U0117,2026-05-30,failed_login,5,FALSE,TRUE
MFA01844,U0371,2026-04-24,failed_login,2,FALSE,TRUE
MFA01845,U0098,2026-05-28,failed_login,1,FALSE,TRUE
MFA01846,U0469,2026-04-06,failed_login,3,FALSE,TRUE
MFA01847,U0279,2026-02-17,bypass_request,2,FALSE,TRUE
MFA01848,U0221,2026-01-13,failed_login,3,FALSE,TRUE
MFA01849,U0438,2026-04-20,device_change,0,FALSE,TRUE
MFA01850,U0139,2026-03-03,failed_login,1,FALSE,TRUE
MFA01851,U0458,2026-04-13,reset,0,FALSE,TRUE
MFA01852,U0201,2026-05-24,failed_login,1,FALSE,TRUE
MFA01853,U0072,2026-06-12,failed_login,1,FALSE,TRUE
MFA01854,U0205,2026-02-11,failed_login,3,FALSE,TRUE
MFA01855,U0155,2026-05-08,failed_login,8,FALSE,TRUE
MFA01856,U0416,2026-03-14,reset,0,FALSE,TRUE
MFA01857,U0242,2026-03-19,reset,0,FALSE,TRUE
MFA01858,U0233,2026-03-20,bypass_request,0,TRUE,TRUE
MFA01859,U0308,2026-05-17,reset,0,FALSE,TRUE
MFA01860,U0300,2026-04-09,device_change,0,FALSE,TRUE
MFA01861,U0008,2026-02-12,reset,0,FALSE,TRUE
MFA01862,U0110,2026-02-06,reset,0,TRUE,TRUE
MFA01863,U0477,2026-01-22,reset,0,FALSE,TRUE
MFA01864,U0269,2026-01-12,failed_login,2,FALSE,TRUE
MFA01865,U0012,2026-06-08,failed_login,3,FALSE,TRUE
MFA01866,U0077,2026-06-03,device_change,0,FALSE,TRUE
MFA01867,U0209,2026-02-15,failed_login,8,FALSE,TRUE
MFA01868,U0049,2026-04-08,device_change,0,FALSE,TRUE
MFA01869,U0003,2026-02-02,failed_login,5,FALSE,TRUE
MFA01870,U0063,2026-05-31,device_change,0,FALSE,TRUE
MFA01871,U0481,2026-01-02,device_change,0,FALSE,TRUE
MFA01872,U0490,2026-05-28,reset,0,FALSE,TRUE
MFA01873,U0116,2026-05-05,failed_login,1,FALSE,TRUE
MFA01874,U0078,2026-05-29,reset,0,FALSE,TRUE
MFA01875,U0095,2026-04-07,device_change,1,FALSE,TRUE
MFA01876,U0033,2026-04-05,failed_login,2,FALSE,TRUE
MFA01877,U0255,2026-06-09,failed_login,5,FALSE,TRUE
MFA01878,U0311,2026-02-25,bypass_request,0,TRUE,FALSE
MFA01879,U0240,2026-05-17,failed_login,5,FALSE,TRUE
MFA01880,U0226,2026-03-04,bypass_request,0,FALSE,TRUE
MFA01881,U0388,2026-06-07,failed_login,3,FALSE,TRUE
MFA01882,U0255,2026-04-20,device_change,2,FALSE,TRUE
MFA01883,U0177,2026-05-01,reset,0,FALSE,TRUE
MFA01884,U0078,2026-02-10,bypass_request,2,FALSE,TRUE
MFA01885,U0029,2026-01-19,failed_login,5,FALSE,TRUE
MFA01886,U0201,2026-01-30,reset,0,FALSE,TRUE
MFA01887,U0227,2026-06-11,reset,1,FALSE,TRUE
MFA01888,U0112,2026-05-05,reset,0,FALSE,TRUE
MFA01889,U0256,2026-06-12,reset,0,FALSE,TRUE
MFA01890,U0213,2026-05-08,reset,0,TRUE,TRUE
MFA01891,U0012,2026-03-04,reset,0,FALSE,TRUE
MFA01892,U0292,2026-05-25,bypass_request,8,TRUE,TRUE
MFA01893,U0107,2026-04-22,reset,0,FALSE,TRUE
MFA01894,U0195,2026-02-23,failed_login,1,FALSE,TRUE
MFA01895,U0366,2026-05-06,reset,0,FALSE,TRUE
MFA01896,U0212,2026-01-19,reset,1,FALSE,TRUE
MFA01897,U0156,2026-01-25,reset,0,FALSE,TRUE
MFA01898,U0418,2026-04-01,failed_login,1,FALSE,TRUE
MFA01899,U0444,2026-02-26,bypass_request,8,TRUE,FALSE
MFA01900,U0144,2026-03-30,reset,0,FALSE,TRUE
MFA01901,U0188,2026-03-22,failed_login,8,FALSE,TRUE
MFA01902,U0211,2026-04-23,reset,0,FALSE,TRUE
MFA01903,U0242,2026-05-28,device_change,0,FALSE,TRUE
MFA01904,U0077,2026-02-05,failed_login,2,FALSE,FALSE
MFA01905,U0497,2026-03-25,failed_login,2,FALSE,TRUE
MFA01906,U0074,2026-01-14,device_change,1,FALSE,TRUE
MFA01907,U0449,2026-05-07,failed_login,1,FALSE,TRUE
MFA01908,U0315,2026-02-25,failed_login,2,FALSE,TRUE
MFA01909,U0490,2026-04-22,reset,1,FALSE,TRUE
MFA01910,U0096,2026-02-20,reset,0,FALSE,TRUE
MFA01911,U0439,2026-01-02,failed_login,2,FALSE,TRUE
MFA01912,U0291,2026-02-05,failed_login,2,FALSE,TRUE
MFA01913,U0336,2026-01-07,reset,0,FALSE,TRUE
MFA01914,U0048,2026-05-23,reset,0,FALSE,FALSE
MFA01915,U0074,2026-02-19,bypass_request,0,FALSE,TRUE
MFA01916,U0490,2026-03-11,failed_login,2,FALSE,TRUE
MFA01917,U0205,2026-04-24,bypass_request,0,TRUE,TRUE
MFA01918,U0435,2026-05-14,device_change,0,FALSE,TRUE
MFA01919,U0112,2026-02-08,device_change,0,FALSE,FALSE
MFA01920,U0222,2026-05-13,bypass_request,0,FALSE,TRUE
MFA01921,U0396,2026-05-20,device_change,0,FALSE,FALSE
MFA01922,U0256,2026-05-28,failed_login,2,FALSE,FALSE
MFA01923,U0481,2026-05-19,device_change,0,FALSE,TRUE
MFA01924,U0044,2026-04-08,failed_login,1,FALSE,TRUE
MFA01925,U0311,2026-04-22,device_change,1,FALSE,TRUE
MFA01926,U0173,2026-03-13,device_change,0,FALSE,TRUE
MFA01927,U0009,2026-06-09,reset,0,FALSE,TRUE
MFA01928,U0477,2026-01-13,reset,1,FALSE,FALSE
MFA01929,U0040,2026-03-26,reset,0,FALSE,TRUE
MFA01930,U0461,2026-06-14,failed_login,1,FALSE,TRUE
MFA01931,U0156,2026-05-28,bypass_request,2,FALSE,TRUE
MFA01932,U0035,2026-01-16,reset,0,FALSE,TRUE
MFA01933,U0458,2026-01-20,failed_login,3,FALSE,TRUE
MFA01934,U0282,2026-03-12,failed_login,3,FALSE,TRUE
MFA01935,U0164,2026-01-13,failed_login,1,FALSE,TRUE
MFA01936,U0223,2026-03-23,failed_login,2,FALSE,TRUE
MFA01937,U0418,2026-03-09,failed_login,1,FALSE,TRUE
MFA01938,U0255,2026-01-27,bypass_request,0,FALSE,TRUE
MFA01939,U0105,2026-01-27,failed_login,2,TRUE,TRUE
MFA01940,U0410,2026-04-19,failed_login,1,FALSE,TRUE
MFA01941,U0426,2026-04-02,failed_login,3,FALSE,TRUE
MFA01942,U0009,2026-01-17,reset,0,FALSE,TRUE
MFA01943,U0015,2026-05-18,reset,0,FALSE,TRUE
MFA01944,U0277,2026-03-31,reset,0,FALSE,TRUE
MFA01945,U0173,2026-03-03,reset,2,FALSE,TRUE
MFA01946,U0390,2026-03-14,failed_login,1,FALSE,TRUE
MFA01947,U0255,2026-05-04,device_change,0,FALSE,TRUE
MFA01948,U0277,2026-04-19,device_change,0,FALSE,TRUE
MFA01949,U0003,2026-02-21,device_change,0,FALSE,TRUE
MFA01950,U0081,2026-04-29,device_change,0,FALSE,TRUE
MFA01951,U0287,2026-02-26,device_change,0,FALSE,TRUE
MFA01952,U0379,2026-02-12,bypass_request,0,FALSE,TRUE
MFA01953,U0055,2026-01-02,device_change,1,FALSE,TRUE
MFA01954,U0223,2026-05-25,reset,2,FALSE,TRUE
MFA01955,U0005,2026-02-27,failed_login,3,FALSE,TRUE
MFA01956,U0244,2026-01-30,failed_login,1,FALSE,TRUE
MFA01957,U0164,2026-05-04,reset,0,FALSE,TRUE
MFA01958,U0250,2026-01-03,failed_login,2,FALSE,TRUE
MFA01959,U0371,2026-03-13,reset,0,FALSE,TRUE
MFA01960,U0111,2026-01-14,device_change,0,FALSE,TRUE
MFA01961,U0355,2026-05-01,failed_login,1,FALSE,TRUE
MFA01962,U0365,2026-01-31,device_change,0,FALSE,TRUE
MFA01963,U0193,2026-06-06,failed_login,2,FALSE,TRUE
MFA01964,U0152,2026-06-06,reset,1,FALSE,TRUE
MFA01965,U0100,2026-03-10,reset,0,FALSE,TRUE
MFA01966,U0083,2026-03-14,device_change,2,FALSE,FALSE
MFA01967,U0365,2026-04-28,failed_login,3,FALSE,FALSE
MFA01968,U0371,2026-01-20,reset,1,FALSE,TRUE
MFA01969,U0007,2026-04-03,failed_login,3,FALSE,TRUE
MFA01970,U0304,2026-03-27,bypass_request,2,FALSE,TRUE
MFA01971,U0169,2026-01-25,reset,0,FALSE,TRUE
MFA01972,U0078,2026-01-08,failed_login,3,FALSE,TRUE
MFA01973,U0293,2026-03-08,bypass_request,5,FALSE,TRUE
MFA01974,U0471,2026-02-26,device_change,0,FALSE,TRUE
MFA01975,U0184,2026-01-23,failed_login,3,FALSE,TRUE
MFA01976,U0242,2026-03-06,failed_login,2,FALSE,FALSE
MFA01977,U0474,2026-06-12,failed_login,2,FALSE,TRUE
MFA01978,U0416,2026-02-23,reset,0,FALSE,FALSE
MFA01979,U0072,2026-04-15,device_change,0,FALSE,TRUE
MFA01980,U0159,2026-03-27,failed_login,2,FALSE,TRUE
MFA01981,U0369,2026-02-02,failed_login,2,FALSE,TRUE
MFA01982,U0222,2026-02-06,bypass_request,0,TRUE,TRUE
MFA01983,U0383,2026-01-05,failed_login,2,FALSE,TRUE
MFA01984,U0107,2026-05-07,device_change,1,FALSE,TRUE
MFA01985,U0374,2026-06-15,reset,0,FALSE,TRUE
MFA01986,U0222,2026-02-25,failed_login,2,FALSE,TRUE
MFA01987,U0103,2026-01-23,device_change,2,FALSE,TRUE
MFA01988,U0304,2026-06-02,failed_login,3,FALSE,TRUE
MFA01989,U0059,2026-03-21,bypass_request,8,FALSE,TRUE
MFA01990,U0486,2026-03-13,reset,0,FALSE,TRUE
MFA01991,U0388,2026-01-13,reset,0,FALSE,TRUE
MFA01992,U0362,2026-04-24,reset,0,FALSE,TRUE
MFA01993,U0202,2026-06-14,reset,0,FALSE,TRUE
MFA01994,U0112,2026-04-20,failed_login,3,FALSE,TRUE
MFA01995,U0390,2026-04-28,failed_login,8,FALSE,FALSE
MFA01996,U0434,2026-03-30,reset,2,FALSE,TRUE
MFA01997,U0442,2026-01-10,device_change,2,FALSE,TRUE
MFA01998,U0346,2026-03-04,bypass_request,0,FALSE,TRUE
MFA01999,U0255,2026-03-16,failed_login,12,FALSE,TRUE
MFA02000,U0064,2026-02-05,bypass_request,5,FALSE,TRUE
